本站编码,上次过站编号,车牌号码,slon,slat,elon,elat
133,311,10,125.45553092300008,43.94948199800007,125.44269073300006,43.88860573300008
134,311,10,125.39053413200008,44.01310719500003,125.44269073300006,43.88860573300008
212,311,8,125.3226954,43.3594368,125.44269073300006,43.88860573300008
213,311,3,125.30262193400006,43.57254846700005,125.44269073300006,43.88860573300008
221,311,6,125.16938424400007,42.96104771000006,125.44269073300006,43.88860573300008
222,311,1,125.24533531700001,43.05603528200004,125.44269073300006,43.88860573300008
231,311,2,125.47032769400005,43.128101549000064,125.44269073300006,43.88860573300008
233,311,9,125.56291625100005,42.68225550100004,125.44269073300006,43.88860573300008
241,311,2,125.5103099,43.18727215000007,125.44269073300006,43.88860573300008
242,311,3,125.75605742300002,43.046815276000075,125.44269073300006,43.88860573300008
244,311,2,126.11105144700002,42.70220170600004,125.44269073300006,43.88860573300008
255,311,1,127.27065426600007,42.30857574400005,125.44269073300006,43.88860573300008
257,311,1,127.5419469840001,42.132698453000046,125.44269073300006,43.88860573300008
259,311,1,127.28470948600011,42.36702901700005,125.44269073300006,43.88860573300008
295,311,1,125.52592370800005,41.52195489600007,125.44269073300006,43.88860573300008
297,311,11,125.86151678500005,41.79211507800005,125.44269073300006,43.88860573300008
311,311,2,125.44269073300006,43.88860573300008,125.44269073300006,43.88860573300008
312,311,890,125.64987923700005,43.968514371000026,125.44269073300006,43.88860573300008
313,311,172,125.8115129,43.9761267000001,125.44269073300006,43.88860573300008
31A,311,13,125.53931703500007,43.911484846000064,125.44269073300006,43.88860573300008
321,311,408,126.4159946000001,43.8916856000001,125.44269073300006,43.88860573300008
323,311,1,126.54949530900001,43.943748937000066,125.44269073300006,43.88860573300008
37B,311,1,125.64328248300001,42.571517767000046,125.44269073300006,43.88860573300008
391,311,2,126.4736873000001,41.974801350000064,125.44269073300006,43.88860573300008
412,311,2,125.17844416900004,43.930943366000065,125.44269073300006,43.88860573300008
521,311,1,125.12547930200003,44.65734339800008,125.44269073300006,43.88860573300008
591,311,2,124.96698765000008,45.42920945000003,125.44269073300006,43.88860573300008
611,311,52,126.11295746700011,45.11385153200007,125.44269073300006,43.88860573300008
612,311,4,125.99638577300004,44.99053530400005,125.44269073300006,43.88860573300008
613,311,12,125.91400405000002,44.839689650000025,125.44269073300006,43.88860573300008
614,311,3,125.83823818700012,44.756976622000025,125.44269073300006,43.88860573300008
621,311,14,125.65881252500003,44.53435361900006,125.44269073300006,43.88860573300008
622,311,3,125.41400851800006,44.12989938800007,125.44269073300006,43.88860573300008
712,311,1,124.7935082,43.856899250000026,125.44269073300006,43.88860573300008
111,312,7,124.4118480410001,43.10218694100007,125.64987923700005,43.968514371000026
112,312,15,124.43832295800007,43.13609680600007,125.64987923700005,43.968514371000026
113,312,1,124.6057803000001,43.30978915000003,125.64987923700005,43.968514371000026
114,312,4,124.5301573700001,43.23501883700004,125.64987923700005,43.968514371000026
121,312,16,124.83180625300008,43.479668133000075,125.64987923700005,43.968514371000026
122,312,7,125.1095093880001,43.68619200400008,125.64987923700005,43.968514371000026
131,312,274,125.3209912000001,43.7925926,125.64987923700005,43.968514371000026
132,312,1138,125.40367465000008,43.832945650000056,125.64987923700005,43.968514371000026
133,312,107,125.45553092300008,43.94948199800007,125.64987923700005,43.968514371000026
134,312,64,125.39053413200008,44.01310719500003,125.64987923700005,43.968514371000026
212,312,19,125.3226954,43.3594368,125.64987923700005,43.968514371000026
221,312,41,125.16938424400007,42.96104771000006,125.64987923700005,43.968514371000026
233,312,6,125.56291625100005,42.68225550100004,125.64987923700005,43.968514371000026
241,312,3,125.5103099,43.18727215000007,125.64987923700005,43.968514371000026
242,312,6,125.75605742300002,43.046815276000075,125.64987923700005,43.968514371000026
244,312,10,126.11105144700002,42.70220170600004,125.64987923700005,43.968514371000026
245,312,1,126.2191815000001,42.63006414500006,125.64987923700005,43.968514371000026
252,312,1,126.74025045000008,42.37168875000003,125.64987923700005,43.968514371000026
255,312,1,127.27065426600007,42.30857574400005,125.64987923700005,43.968514371000026
256,312,1,127.4246418,42.18310995000007,125.64987923700005,43.968514371000026
257,312,4,127.5419469840001,42.132698453000046,125.64987923700005,43.968514371000026
297,312,2,125.86151678500005,41.79211507800005,125.64987923700005,43.968514371000026
311,312,1135,125.44269073300006,43.88860573300008,125.64987923700005,43.968514371000026
313,312,33,125.8115129,43.9761267000001,125.64987923700005,43.968514371000026
31A,312,25,125.53931703500007,43.911484846000064,125.64987923700005,43.968514371000026
321,312,281,126.4159946000001,43.8916856000001,125.64987923700005,43.968514371000026
379,312,3,125.98906661500007,42.96706881600005,125.64987923700005,43.968514371000026
37B,312,4,125.64328248300001,42.571517767000046,125.64987923700005,43.968514371000026
383,312,2,125.80804557900001,42.34677105900005,125.64987923700005,43.968514371000026
391,312,1,126.4736873000001,41.974801350000064,125.64987923700005,43.968514371000026
412,312,3,125.17844416900004,43.930943366000065,125.64987923700005,43.968514371000026
594,312,1,124.8500190100001,45.09731913300004,125.64987923700005,43.968514371000026
596,312,1,124.72368478200008,45.16598892400003,125.64987923700005,43.968514371000026
611,312,3,126.11295746700011,45.11385153200007,125.64987923700005,43.968514371000026
613,312,8,125.91400405000002,44.839689650000025,125.64987923700005,43.968514371000026
621,312,12,125.65881252500003,44.53435361900006,125.64987923700005,43.968514371000026
622,312,8,125.41400851800006,44.12989938800007,125.64987923700005,43.968514371000026
711,312,1,124.98930631100006,43.86203878100008,125.64987923700005,43.968514371000026
717,312,3,125.14494475000004,43.86810495000003,125.64987923700005,43.968514371000026
893,312,3,123.63304482900003,43.59561363200004,125.64987923700005,43.968514371000026
111,313,23,124.4118480410001,43.10218694100007,125.8115129,43.9761267000001
112,313,2,124.43832295800007,43.13609680600007,125.8115129,43.9761267000001
114,313,1,124.5301573700001,43.23501883700004,125.8115129,43.9761267000001
121,313,8,124.83180625300008,43.479668133000075,125.8115129,43.9761267000001
122,313,2,125.1095093880001,43.68619200400008,125.8115129,43.9761267000001
131,313,103,125.3209912000001,43.7925926,125.8115129,43.9761267000001
132,313,253,125.40367465000008,43.832945650000056,125.8115129,43.9761267000001
133,313,10,125.45553092300008,43.94948199800007,125.8115129,43.9761267000001
134,313,7,125.39053413200008,44.01310719500003,125.8115129,43.9761267000001
212,313,2,125.3226954,43.3594368,125.8115129,43.9761267000001
213,313,1,125.30262193400006,43.57254846700005,125.8115129,43.9761267000001
221,313,2,125.16938424400007,42.96104771000006,125.8115129,43.9761267000001
233,313,2,125.56291625100005,42.68225550100004,125.8115129,43.9761267000001
242,313,1,125.75605742300002,43.046815276000075,125.8115129,43.9761267000001
311,313,292,125.44269073300006,43.88860573300008,125.8115129,43.9761267000001
312,313,42,125.64987923700005,43.968514371000026,125.8115129,43.9761267000001
31A,313,6,125.53931703500007,43.911484846000064,125.8115129,43.9761267000001
321,313,67,126.4159946000001,43.8916856000001,125.8115129,43.9761267000001
383,313,1,125.80804557900001,42.34677105900005,125.8115129,43.9761267000001
622,313,1,125.41400851800006,44.12989938800007,125.8115129,43.9761267000001
111,31A,7,124.4118480410001,43.10218694100007,125.53931703500007,43.911484846000064
112,31A,1,124.43832295800007,43.13609680600007,125.53931703500007,43.911484846000064
114,31A,1,124.5301573700001,43.23501883700004,125.53931703500007,43.911484846000064
121,31A,4,124.83180625300008,43.479668133000075,125.53931703500007,43.911484846000064
122,31A,1,125.1095093880001,43.68619200400008,125.53931703500007,43.911484846000064
131,31A,18,125.3209912000001,43.7925926,125.53931703500007,43.911484846000064
132,31A,22,125.40367465000008,43.832945650000056,125.53931703500007,43.911484846000064
133,31A,2,125.45553092300008,43.94948199800007,125.53931703500007,43.911484846000064
134,31A,6,125.39053413200008,44.01310719500003,125.53931703500007,43.911484846000064
311,31A,13,125.44269073300006,43.88860573300008,125.53931703500007,43.911484846000064
312,31A,12,125.64987923700005,43.968514371000026,125.53931703500007,43.911484846000064
313,31A,5,125.8115129,43.9761267000001,125.53931703500007,43.911484846000064
321,31A,18,126.4159946000001,43.8916856000001,125.53931703500007,43.911484846000064
611,31A,2,126.11295746700011,45.11385153200007,125.53931703500007,43.911484846000064
621,31A,1,125.65881252500003,44.53435361900006,125.53931703500007,43.911484846000064
713,31A,1,124.60561375000009,43.83293825000004,125.53931703500007,43.911484846000064
111,321,33,124.4118480410001,43.10218694100007,126.4159946000001,43.8916856000001
112,321,8,124.43832295800007,43.13609680600007,126.4159946000001,43.8916856000001
114,321,1,124.5301573700001,43.23501883700004,126.4159946000001,43.8916856000001
121,321,9,124.83180625300008,43.479668133000075,126.4159946000001,43.8916856000001
122,321,5,125.1095093880001,43.68619200400008,126.4159946000001,43.8916856000001
131,321,156,125.3209912000001,43.7925926,126.4159946000001,43.8916856000001
132,321,391,125.40367465000008,43.832945650000056,126.4159946000001,43.8916856000001
133,321,39,125.45553092300008,43.94948199800007,126.4159946000001,43.8916856000001
134,321,51,125.39053413200008,44.01310719500003,126.4159946000001,43.8916856000001
212,321,6,125.3226954,43.3594368,126.4159946000001,43.8916856000001
221,321,8,125.16938424400007,42.96104771000006,126.4159946000001,43.8916856000001
252,321,1,126.74025045000008,42.37168875000003,126.4159946000001,43.8916856000001
311,321,467,125.44269073300006,43.88860573300008,126.4159946000001,43.8916856000001
312,321,118,125.64987923700005,43.968514371000026,126.4159946000001,43.8916856000001
313,321,33,125.8115129,43.9761267000001,126.4159946000001,43.8916856000001
31A,321,8,125.53931703500007,43.911484846000064,126.4159946000001,43.8916856000001
322,321,38,126.4637434870001,43.93134627500007,126.4159946000001,43.8916856000001
323,321,83,126.54949530900001,43.943748937000066,126.4159946000001,43.8916856000001
325,321,14,126.88933209900006,43.915478173000054,126.4159946000001,43.8916856000001
326,321,13,127.29828991400007,43.89168362800007,126.4159946000001,43.8916856000001
327,321,31,127.3566136000001,43.7776381,126.4159946000001,43.8916856000001
328,321,4,127.71960776700007,43.6336182000001,126.4159946000001,43.8916856000001
331,321,6,128.01297019100002,43.533607861000064,126.4159946000001,43.8916856000001
333,321,12,128.3021198890001,43.37450849800007,126.4159946000001,43.8916856000001
334,321,4,128.52245899600007,43.31925849600003,126.4159946000001,43.8916856000001
335,321,43,128.68901562200006,43.699083855000026,126.4159946000001,43.8916856000001
336,321,3,128.5844513500001,43.67693854100003,126.4159946000001,43.8916856000001
337,321,1,128.39975477200005,43.56018363700008,126.4159946000001,43.8916856000001
338,321,15,128.19249752200005,43.442623981000054,126.4159946000001,43.8916856000001
339,321,21,128.1497106,43.36082495000005,126.4159946000001,43.8916856000001
33B,321,3,128.01785769100002,42.890123619000065,126.4159946000001,43.8916856000001
341,321,8,128.957026,43.1396928,126.4159946000001,43.8916856000001
342,321,1,129.31765503300005,43.00420308100007,126.4159946000001,43.8916856000001
343,321,16,129.4842795090001,42.989804751000065,126.4159946000001,43.8916856000001
344,321,6,129.7908429890001,43.014786162000064,126.4159946000001,43.8916856000001
345,321,28,129.3548533000001,42.89936395700005,126.4159946000001,43.8916856000001
352,321,4,130.2733120910001,42.85572223200006,126.4159946000001,43.8916856000001
361,321,2,129.67826295100008,43.32924480100007,126.4159946000001,43.8916856000001
363,321,3,129.2506863000001,42.77238529500005,126.4159946000001,43.8916856000001
371,321,6,126.70545923100008,43.94170829500007,126.4159946000001,43.8916856000001
372,321,3,126.65897007300009,43.826640154000074,126.4159946000001,43.8916856000001
373,321,28,126.61547574000008,43.788298627000074,126.4159946000001,43.8916856000001
374,321,96,126.56707860300003,43.774025935000054,126.4159946000001,43.8916856000001
375,321,53,126.4965091,43.7948124000001,126.4159946000001,43.8916856000001
376,321,64,126.41218788100002,43.677853920000075,126.4159946000001,43.8916856000001
377,321,2,126.1532035250001,43.46347577500006,126.4159946000001,43.8916856000001
378,321,1,126.00717761600004,43.12554858100003,126.4159946000001,43.8916856000001
379,321,4,125.98906661500007,42.96706881600005,126.4159946000001,43.8916856000001
37E,321,1,125.28489156400008,42.300966050000056,126.4159946000001,43.8916856000001
391,321,1,126.4736873000001,41.974801350000064,126.4159946000001,43.8916856000001
3A1,321,32,126.62190855400002,43.93965094600003,126.4159946000001,43.8916856000001
3A2,321,1,126.62444284100002,44.005080038000074,126.4159946000001,43.8916856000001
3A3,321,9,126.63026963700008,44.14593252800006,126.4159946000001,43.8916856000001
3A4,321,9,126.81859515100007,44.288285280000025,126.4159946000001,43.8916856000001
3A5,321,43,126.81859515100007,44.288285280000025,126.4159946000001,43.8916856000001
3A6,321,2,127.02324018600007,44.468242290000035,126.4159946000001,43.8916856000001
3A7,321,1,127.17565523100006,44.572421020000036,126.4159946000001,43.8916856000001
3A8,321,18,127.19147194600009,44.62317776500004,126.4159946000001,43.8916856000001
412,321,1,125.17844416900004,43.930943366000065,126.4159946000001,43.8916856000001
574,321,1,123.53722580200008,43.643090862000065,126.4159946000001,43.8916856000001
611,321,3,126.11295746700011,45.11385153200007,126.4159946000001,43.8916856000001
612,321,2,125.99638577300004,44.99053530400005,126.4159946000001,43.8916856000001
621,321,1,125.65881252500003,44.53435361900006,126.4159946000001,43.8916856000001
622,321,7,125.41400851800006,44.12989938800007,126.4159946000001,43.8916856000001
711,321,2,124.98930631100006,43.86203878100008,126.4159946000001,43.8916856000001
712,321,1,124.7935082,43.856899250000026,126.4159946000001,43.8916856000001
715,321,1,124.14195211000003,43.771561725000026,126.4159946000001,43.8916856000001
